0,1,1,1,1,1,1
0.001,0.966331913614221,0.965841476628739,0.965582315762499,0.965033758529186,0.964127740325606,0.962742213981862
0.002,0.953497549792638,0.952843121508801,0.952494988409045,0.95175400966666,0.950521257920807,0.948622901374457
0.005,0.929745629047468,0.928826205499311,0.928329784931465,0.927260318720115,0.925453206688312,0.92262955108191
0.01,0.905424370366007,0.904292823580935,0.903669628218312,0.902305837049394,0.899956032666123,0.896218993915455
0.02,0.874835648925414,0.873539902603799,0.872800453911404,0.87113839957061,0.868182329178544,0.86335051048714
0.05,0.824695513455484,0.823458730502501,0.822666070086191,0.820741874343737,0.817027053516573,0.81055411826676
0.1,0.780677970989378,0.77998329690893,0.779348311722538,0.777528995565693,0.773487560958477,0.765776172951531
0.2,0.733827264155765,0.734529283426805,0.734403461808531,0.733252776370159,0.729417824947969,0.720688918679508
0.3,0.706410768279899,0.708556846230571,0.708990578364249,0.708657604281776,0.705362906583165,0.696249083699917
0.4,0.687559339043369,0.691113211399914,0.692105479489851,0.692618119819371,0.689971089852124,0.68072093442176
0.5,0.673599182135885,0.678508125125157,0.680045320917671,0.681398266707277,0.67943777454892,0.670175641560898
0.6,0.662837582931972,0.669046684569562,0.671111531922674,0.673287534844209,0.672024145886195,0.662819149253306
0.7,0.65435473150324,0.661810984505372,0.664385418697346,0.667362610133401,0.666793267151298,0.657685481634594
0.8,0.647595123213667,0.656248669639775,0.659314920607456,0.663069823612419,0.663184328696164,0.654196858103261
0.9,0.642197365076622,0.652001783588494,0.655542804910812,0.660051705381459,0.660835944989083,0.651981212009702
1,0.637912918463574,0.648825160761451,0.652824789135012,0.658064392452423,0.659502076471766,0.650785396698261
1.2,0.632015923672273,0.645027160157182,0.649899189764671,0.656533398689025,0.659224945683434,0.650781921691702
1.4,0.628944191061708,0.643917373140468,0.649607895069646,0.657553699387358,0.661426045478793,0.653233863082087
1.5,0.628277192828023,0.644186050667501,0.650267610186102,0.658840380310704,0.663275701191225,0.655195463377843
1.6,0.62811697232214,0.644934157803735,0.651395578828694,0.660577256242484,0.665557475541113,0.657578337831337
1.8,0.629154909250245,0.647714218625541,0.654904411653452,0.66525292752764,0.671269576081617,0.663455828948768
2,0.631796282165551,0.652009383161926,0.659890900466757,0.671343091852197,0.678326498222737,0.670623200718166
2.2,0.635853255995646,0.657643288691738,0.666182668215203,0.678680403254941,0.686562483526206,0.678908676874247
2.4,0.641187154062706,0.66448700250518,0.673654161530212,0.68714353417462,0.69585737719858,0.688186633191108
2.5,0.644299274059431,0.668331501347399,0.677802177554345,0.691768266513907,0.700873121709744,0.693167329991795
2.6,0.64769359863205,0.672444429430983,0.682212130874641,0.696642703764567,0.706122036818657,0.698362576806448
2.8,0.655293132845094,0.681443137068375,0.691786512678889,0.707110603660932,0.717289188469583,0.709363727888573
3,0.663925065719916,0.691428353478112,0.702324469567117,0.718496471129523,0.729307451723744,0.721132856247199
3.2,0.673543305550525,0.702358912660128,0.713786365791824,0.730762084912128,0.742137294674624,0.733624097262145
3.4,0.684113472092511,0.714204445649386,0.726142977355387,0.743878983133363,0.755748211097589,0.74680001858089
3.5,0.689747472817461,0.720463288849962,0.73265001787101,0.75074993933282,0.762838996956187,0.75363480946503
3.6,0.69561086207888,0.726943397251363,0.73937351818783,0.757826485092681,0.770116697687829,0.760629503520919
3.8,0.708019003623418,0.740561607965575,0.753464222966728,0.772590258094935,0.785224770391124,0.775086182975688
4,0.721328630028619,0.755051294475975,0.768407320717349,0.788161263948456,0.801058853219527,0.790147244772833
4.2,0.735536961535989,0.770410319234865,0.784200290240144,0.804534976519621,0.81760893016884,0.805792508319129
4.4,0.750647220156377,0.786641675573383,0.80084532411491,0.821710797263096,0.834867886616296,0.822003689157012
4.5,0.758543142382528,0.795086727621716,0.809489243704831,0.830600275199755,0.843761634522349,0.830316153937448
4.6,0.766668326494695,0.80375313797765,0.818348951059636,0.839691618499874,0.852830989533229,0.838763801673149
4.8,0.783614743368636,0.821757042564529,0.836721781658249,0.858483499278131,0.871495470942389,0.85605666373271
5,0.801506441932831,0.840670173260755,0.855978352794004,0.878095428803614,0.890860189192162,0.873866477459797
5.4,0.840233637766293,0.881313412351912,0.897220118246394,0.91982909593317,0.931692270625855,0.910973563569321
5.8,0.883124912802048,0.925906971385633,0.942267894059154,0.965018125144885,0.97534107412683,0.94995363952438
